itemType,title,date,checkOutTimes,checkOutDuration
accd,Best of Bowie,2014/08/30,2,21
accd,Diamond dogs,2014/08/30,2,NULL
accd,Heroes,2014/08/30,1,NULL
accd,Lodger,2014/08/30,1,NULL
accd,man who sold the world,2014/08/30,2,12
accd,next day,2014/08/30,1,NULL
accd,Best of Bowie,2014/08/31,2,12
accd,ChangesBowie,2014/08/31,2,12
accd,Diamond dogs,2014/08/31,2,12
accd,Lodger,2014/08/31,2,4
accd,Young Americans,2014/08/31,2,3
accd,Aladdin sane,2014/09/02,2,14
accd,Heroes,2014/09/02,2,14
accd,Lets dance,2014/09/02,2,10
accd,next day,2014/09/02,2,14
accd,Pinups,2014/09/02,1,NULL
accd,Young Americans,2014/09/02,2,14
accd,Best of Bowie,2014/09/03,2,3
accd,Hunky dory,2014/09/03,2,1
accd,next day,2014/09/03,2,3
accd,Space oddity,2014/09/03,1,NULL
accd,Young Americans,2014/09/03,1,NULL
accd,next day,2014/09/04,2,0
accd,Space oddity,2014/09/04,2,0
accd,Earthling,2014/09/05,2,11
accd,Hunky dory,2014/09/05,1,NULL
accd,Pinups,2014/09/05,2,4
accd,Scary monsters,2014/09/05,2,37
accd,Low,2014/09/06,2,14
accd,man who sold the world,2014/09/06,2,0
accd,Space oddity,2014/09/06,1,NULL
accd,Young Americans,2014/09/06,1,NULL
accd,Aladdin sane,2014/09/07,2,46
accd,Diamond dogs,2014/09/07,2,15
accd,Hunky dory,2014/09/07,1,NULL
accd,Live Santa Monica 72,2014/09/07,2,5
accd,Lodger,2014/09/07,2,23
accd,next day,2014/09/07,6,6.6667
accd,Pinups,2014/09/07,2,15
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/09/07,1,NULL
accd,Scary monsters,2014/09/07,1,NULL
accd,Space oddity,2014/09/07,3,5
accd,Heroes,2014/09/08,2,3
accd,reality tour,2014/09/08,1,0
accd,Young Americans,2014/09/08,2,3
accd,Heroes,2014/09/09,2,2
accd,next day,2014/09/09,1,NULL
accd,Aladdin sane,2014/09/10,2,16
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2014/09/10,2,2
accd,Lodger,2014/09/10,2,2
accd,next day,2014/09/10,1,NULL
accd,reality tour,2014/09/10,2,2
accd,Scary monsters,2014/09/10,2,1
accd,Station to station,2014/09/10,2,2
accd,VH1 storytellers,2014/09/10,2,5
accd,Best of Bowie,2014/09/11,2,11
accd,Live Santa Monica 72,2014/09/11,2,43
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/09/11,2,6
accd,Stage,2014/09/11,2,2
accd,Young Americans,2014/09/11,2,2
accd,Aladdin sane,2014/09/12,2,0
accd,Heroes,2014/09/12,2,6
accd,Outside,2014/09/12,2,4
accd,Young Americans,2014/09/12,2,0
accd,Diamond dogs,2014/09/13,1,NULL
accd,Heroes,2014/09/13,2,15
accd,Lets dance,2014/09/13,1,NULL
accd,Live Santa Monica 72,2014/09/13,1,NULL
accd,Outside,2014/09/13,1,NULL
accd,Young Americans,2014/09/13,1,NULL
accd,Lets dance,2014/09/14,2,NULL
accd,Lodger,2014/09/14,2,5
accd,Low,2014/09/14,2,5
accd,VH1 storytellers,2014/09/15,1,NULL
accd,Aladdin sane,2014/09/16,3,1
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2014/09/16,2,3
accd,ChangesBowie,2014/09/16,2,1
accd,Diamond dogs,2014/09/16,1,NULL
accd,Lets dance,2014/09/16,1,NULL
accd,Lodger,2014/09/16,1,NULL
accd,next day,2014/09/16,1,NULL
accd,Outside,2014/09/16,3,11
accd,Pinups,2014/09/16,1,NULL
accd,reality tour,2014/09/16,1,NULL
accd,Space oddity,2014/09/16,1,NULL
accd,Station to station,2014/09/16,1,NULL
accd,Young Americans,2014/09/16,1,NULL
accd,Best of Bowie,2014/09/17,1,NULL
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2014/09/17,1,NULL
accd,Heroes,2014/09/17,2,5
accd,next day,2014/09/17,1,NULL
accd,Scary monsters,2014/09/17,1,NULL
accd,Stage,2014/09/17,1,NULL
accd,Earthling,2014/09/18,1,NULL
accd,man who sold the world,2014/09/18,3,6
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/09/18,2,4
accd,next day,2014/09/19,2,14
accd,reality tour,2014/09/19,2,9
accd,Aladdin sane,2014/09/20,2,18
accd,Heroes,2014/09/20,1,NULL
accd,Lets dance,2014/09/20,2,18
accd,Low,2014/09/20,2,3
accd,man who sold the world,2014/09/20,2,2
accd,Young Americans,2014/09/20,4,5
accd,ChangesBowie,2014/09/21,2,3
accd,next day,2014/09/21,2,6
accd,VH1 storytellers,2014/09/21,2,1
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2014/09/22,2,4
accd,Hunky dory,2014/09/22,2,5
accd,Lodger,2014/09/22,2,29
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/09/22,1,NULL
accd,Space oddity,2014/09/22,1,NULL
accd,Young Americans,2014/09/22,2,4
accd,Heroes,2014/09/23,1,NULL
accd,man who sold the world,2014/09/23,2,6
accd,next day,2014/09/23,4,15.5
accd,reality tour,2014/09/23,2,24
accd,Scary monsters,2014/09/23,1,NULL
accd,Station to station,2014/09/23,1,NULL
accd,Best of Bowie,2014/09/24,2,11
accd,Space oddity,2014/09/24,2,18
accd,Young Americans,2014/09/24,2,18
accd,Earthling,2014/09/25,1,NULL
accd,Low,2014/09/25,1,NULL
accd,man who sold the world,2014/09/25,2,4
accd,Best of Bowie,2014/09/26,2,14
accd,Aladdin sane,2014/09/27,2,6
accd,Diamond dogs,2014/09/27,3,17
accd,next day,2014/09/27,1,NULL
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/09/27,2,1
accd,Space oddity,2014/09/27,2,17
accd,VH1 storytellers,2014/09/27,1,NULL
accd,Young Americans,2014/09/27,2,17
accd,Aladdin sane,2014/09/28,2,14
accd,Heroes,2014/09/28,1,NULL
accd,Lets dance,2014/09/28,3,3
accd,next day,2014/09/28,2,2
accd,Scary monsters,2014/09/28,2,17
accd,Station to station,2014/09/28,1,NULL
accd,Young Americans,2014/09/28,2,17
accd,Diamond dogs,2014/09/29,1,NULL
accd,next day,2014/09/29,2,2
accd,Space oddity,2014/09/29,2,16
accd,ChangesBowie,2014/09/30,2,1
accd,Hunky dory,2014/09/30,2,1
accd,Lodger,2014/09/30,2,15
accd,man who sold the world,2014/09/30,3,15
accd,Station to station,2014/09/30,2,13
accd,Young Americans,2014/09/30,2,13
accd,Aladdin sane,2014/10/01,2,13
accd,Hunky dory,2014/10/01,2,20
accd,man who sold the world,2014/10/01,1,NULL
accd,next day,2014/10/01,2,14
accd,Diamond dogs,2014/10/02,2,12
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/10/02,2,1
accd,ChangesBowie,2014/10/03,2,2
accd,Hunky dory,2014/10/03,2,14
accd,man who sold the world,2014/10/03,2,6
accd,next day,2014/10/03,2,33
accd,Outside,2014/10/03,2,14
accd,Lodger,2014/10/04,2,2
accd,man who sold the world,2014/10/04,1,NULL
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/10/04,1,NULL
accd,Aladdin sane,2014/10/05,2,23
accd,Diamond dogs,2014/10/05,2,23
accd,Heroes,2014/10/05,2,23
accd,Live Santa Monica 72,2014/10/05,2,23
accd,Low,2014/10/05,2,23
accd,next day,2014/10/05,2,4
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/10/05,2,5
accd,Scary monsters,2014/10/05,2,23
accd,Space oddity,2014/10/05,2,23
accd,Station to station,2014/10/05,2,23
accd,Young Americans,2014/10/05,4,15
accd,Aladdin sane,2014/10/06,3,7
accd,Best of Bowie,2014/10/06,1,NULL
accd,Earthling,2014/10/06,1,NULL
accd,Lets dance,2014/10/06,2,3
accd,Low,2014/10/06,2,15
accd,Young Americans,2014/10/06,2,3
accd,Best of Bowie,2014/10/07,2,21
accd,Heroes,2014/10/07,2,6
accd,reality tour,2014/10/07,2,21
accd,VH1 storytellers,2014/10/07,2,10
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2014/10/08,2,6
accd,ChangesBowie,2014/10/08,1,NULL
accd,Low,2014/10/08,2,6
accd,Space oddity,2014/10/08,1,NULL
accd,Live Santa Monica 72,2014/10/09,2,0
accd,Low,2014/10/09,1,NULL
accd,man who sold the world,2014/10/10,1,NULL
accd,Best of Bowie,2014/10/11,4,25.5
accd,Lets dance,2014/10/11,2,7
accd,Lodger,2014/10/11,2,1
accd,next day,2014/10/11,2,1
accd,Pinups,2014/10/11,2,9
accd,Bowie the biography,2014/10/12,2,3
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/10/12,2,18
accd,Best of Bowie,2014/10/13,2,1
accd,Live Santa Monica 72,2014/10/13,2,7
accd,next day,2014/10/13,3,6
accd,Outside,2014/10/13,2,135
accd,reality tour,2014/10/13,2,6
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/10/13,2,7
accd,Aladdin sane,2014/10/14,4,4
accd,Lets dance,2014/10/14,4,17
accd,Lodger,2014/10/14,2,8
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/10/14,2,0
accd,Space oddity,2014/10/14,2,4
accd,Young Americans,2014/10/14,4,7.5
accd,Aladdin sane,2014/10/15,2,4
accd,Bowie the biography,2014/10/15,4,10.5
accd,Diamond dogs,2014/10/15,2,2
accd,Heroes,2014/10/15,2,2
accd,ChangesBowie,2014/10/16,1,NULL
accd,Scary monsters,2014/10/16,2,4
accd,Low,2014/10/17,2,1
accd,Outside,2014/10/17,2,1
accd,Scary monsters,2014/10/17,2,1
accd,Live Santa Monica 72,2014/10/18,1,NULL
accd,Outside,2014/10/18,2,1
accd,Aladdin sane,2014/10/19,2,8
accd,man who sold the world,2014/10/19,2,8
accd,Station to station,2014/10/19,2,16
accd,Young Americans,2014/10/19,2,8
accd,Bowie the biography,2014/10/20,4,11.5
accd,Lets dance,2014/10/20,2,3
accd,man who sold the world,2014/10/20,1,NULL
accd,Pinups,2014/10/20,2,3
accd,Young Americans,2014/10/20,2,3
accd,Aladdin sane,2014/10/21,2,10
accd,Best of Bowie,2014/10/21,2,9
accd,Heroes,2014/10/21,2,9
accd,next day,2014/10/21,4,10.5
accd,Outside,2014/10/21,2,2
accd,reality tour,2014/10/21,2,9
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/10/21,2,9
accd,Space oddity,2014/10/21,2,10
accd,Young Americans,2014/10/21,4,9.5
accd,Lodger,2014/10/22,1,NULL
accd,next day,2014/10/22,6,3.6667
accd,Aladdin sane,2014/10/23,2,18
accd,Best of Bowie,2014/10/23,1,NULL
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2014/10/23,1,0
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/10/23,2,12
accd,Best of Bowie,2014/10/24,2,4
accd,Diamond dogs,2014/10/24,2,0
accd,Earthling,2014/10/24,2,1
accd,Low,2014/10/24,2,19
accd,next day,2014/10/24,2,0
accd,Outside,2014/10/24,2,0
accd,Scary monsters,2014/10/24,2,5
accd,Space oddity,2014/10/24,2,19
accd,Young Americans,2014/10/24,2,19
accd,Bowie the biography,2014/10/25,2,8
accd,Hunky dory,2014/10/25,2,17
accd,next day,2014/10/25,1,NULL
accd,VH1 storytellers,2014/10/25,2,17
accd,Hunky dory,2014/10/26,1,NULL
accd,Low,2014/10/26,2,13
accd,Best of Bowie,2014/10/27,2,18
accd,Bowie the biography,2014/10/27,2,2
accd,Lets dance,2014/10/27,2,5
accd,Pinups,2014/10/27,2,5
accd,Scary monsters,2014/10/27,2,5
accd,Space oddity,2014/10/27,2,5
accd,Aladdin sane,2014/10/28,2,10
accd,Heroes,2014/10/28,2,10
accd,Lodger,2014/10/28,2,21
accd,man who sold the world,2014/10/28,2,7
accd,Pinups,2014/10/28,1,NULL
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/10/28,2,12
accd,Station to station,2014/10/28,2,7
accd,Aladdin sane,2014/10/29,2,5
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2014/10/29,1,NULL
accd,Lodger,2014/10/29,3,9
accd,man who sold the world,2014/10/29,4,28
accd,next day,2014/10/29,2,2
accd,reality tour,2014/10/29,2,10
accd,Space oddity,2014/10/29,1,NULL
accd,Young Americans,2014/10/30,2,5
accd,Best of Bowie,2014/10/31,2,8
accd,Low,2014/10/31,2,5
accd,man who sold the world,2014/10/31,2,5
accd,Scary monsters,2014/10/31,2,5
accd,Aladdin sane,2014/11/01,3,20
accd,Live Santa Monica 72,2014/11/01,3,19
accd,man who sold the world,2014/11/01,3,20
accd,Diamond dogs,2014/11/02,1,NULL
accd,Lets dance,2014/11/02,2,10
accd,next day,2014/11/02,2,16
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/11/02,2,17
accd,Space oddity,2014/11/02,2,18
accd,Young Americans,2014/11/02,2,8
accd,Heroes,2014/11/03,1,NULL
accd,reality tour,2014/11/03,2,4
accd,Scary monsters,2014/11/03,2,4
accd,Young Americans,2014/11/03,1,NULL
accd,Best of Bowie,2014/11/04,1,NULL
accd,ChangesBowie,2014/11/04,1,NULL
accd,Diamond dogs,2014/11/04,2,0
accd,Heroes,2014/11/04,3,0
accd,Hunky dory,2014/11/04,1,NULL
accd,Station to station,2014/11/04,2,0
accd,Bowie the biography,2014/11/05,1,NULL
accd,Diamond dogs,2014/11/05,2,8
accd,Lets dance,2014/11/05,2,5
accd,next day,2014/11/05,6,14
accd,Scary monsters,2014/11/05,2,5
accd,Young Americans,2014/11/05,2,2
accd,next day,2014/11/06,4,15
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/11/06,2,3
accd,Young Americans,2014/11/06,2,4
accd,Diamond dogs,2014/11/07,2,9
accd,Aladdin sane,2014/11/08,2,17
accd,Low,2014/11/08,2,6
accd,man who sold the world,2014/11/08,2,6
accd,next day,2014/11/08,1,NULL
accd,Space oddity,2014/11/08,1,NULL
accd,Lodger,2014/11/09,2,27
accd,Outside,2014/11/09,2,5
accd,Best of Bowie,2014/11/10,2,9
accd,Low,2014/11/10,2,5
accd,man who sold the world,2014/11/10,2,5
accd,next day,2014/11/10,3,5
accd,Pinups,2014/11/10,2,5
accd,Station to station,2014/11/10,2,5
accd,Young Americans,2014/11/10,3,5
accd,Best of Bowie,2014/11/12,2,28
accd,Diamond dogs,2014/11/12,2,20
accd,Heroes,2014/11/12,2,0
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/11/12,2,5
accd,Space oddity,2014/11/12,2,2
accd,Stage,2014/11/12,2,2
accd,Station to station,2014/11/12,2,0
accd,Best of Bowie,2014/11/13,2,5
accd,Diamond dogs,2014/11/13,2,15
accd,Lets dance,2014/11/13,1,0
accd,reality tour,2014/11/13,1,NULL
accd,Aladdin sane,2014/11/14,2,6
accd,Young Americans,2014/11/14,2,18
accd,Heroes,2014/11/15,2,3
accd,Hunky dory,2014/11/15,2,21
accd,Lets dance,2014/11/15,2,4
accd,Low,2014/11/15,2,7
accd,next day,2014/11/15,3,14
accd,Scary monsters,2014/11/15,1,NULL
accd,Best of Bowie,2014/11/16,2,4
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2014/11/16,2,1
accd,Heroes,2014/11/16,1,NULL
accd,Lets dance,2014/11/16,2,4
accd,Lodger,2014/11/16,2,4
accd,next day,2014/11/16,4,19
accd,Outside,2014/11/16,2,1
accd,Space oddity,2014/11/16,2,4
accd,VH1 storytellers,2014/11/16,2,5
accd,Aladdin sane,2014/11/17,2,16
accd,Diamond dogs,2014/11/17,2,0
accd,Heroes,2014/11/17,2,27
accd,Low,2014/11/17,2,16
accd,Station to station,2014/11/17,2,16
accd,Young Americans,2014/11/17,2,4
accd,Earthling,2014/11/18,2,2
accd,Heroes,2014/11/18,2,2
accd,Hunky dory,2014/11/18,2,3
accd,reality tour,2014/11/18,2,2
accd,Space oddity,2014/11/18,4,7
accd,Station to station,2014/11/18,1,NULL
accd,Best of Bowie,2014/11/19,2,7
accd,Space oddity,2014/11/19,2,6
accd,Aladdin sane,2014/11/20,2,1
accd,Hunky dory,2014/11/20,4,11.5
accd,Lets dance,2014/11/20,2,1
accd,Live Santa Monica 72,2014/11/20,2,1
accd,Lodger,2014/11/20,2,1
accd,man who sold the world,2014/11/20,2,1
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/11/20,3,6
accd,Best of Bowie,2014/11/21,2,23
accd,ChangesBowie,2014/11/21,1,NULL
accd,Hunky dory,2014/11/21,2,17
accd,next day,2014/11/21,2,20
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2014/11/22,2,2
accd,Space oddity,2014/11/22,2,15
accd,man who sold the world,2014/11/23,1,NULL
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/11/23,2,6
accd,Young Americans,2014/11/23,1,NULL
accd,Aladdin sane,2014/11/24,2,20
accd,Live Santa Monica 72,2014/11/24,2,1
accd,Low,2014/11/24,2,13
accd,man who sold the world,2014/11/24,2,20
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/11/24,2,0
accd,Aladdin sane,2014/11/25,2,19
accd,Best of Bowie,2014/11/25,1,NULL
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2014/11/25,2,21
accd,Bowie the biography,2014/11/25,4,33
accd,Earthling,2014/11/25,2,21
accd,Lets dance,2014/11/25,2,13
accd,Live Santa Monica 72,2014/11/25,2,0
accd,Lodger,2014/11/25,2,13
accd,next day,2014/11/25,3,8
accd,Scary monsters,2014/11/25,2,21
accd,Aladdin sane,2014/11/26,2,7
accd,Best of Bowie,2014/11/26,2,0
accd,Diamond dogs,2014/11/26,4,11.5
accd,Heroes,2014/11/26,4,13.5
accd,Live Santa Monica 72,2014/11/26,2,39
accd,Low,2014/11/26,2,7
accd,man who sold the world,2014/11/26,2,3
accd,next day,2014/11/26,3,11
accd,Pinups,2014/11/26,2,7
accd,Scary monsters,2014/11/26,2,7
accd,Space oddity,2014/11/26,4,13
accd,Station to station,2014/11/26,2,7
accd,Young Americans,2014/11/26,2,7
accd,Aladdin sane,2014/11/28,2,7
accd,Lets dance,2014/11/28,2,1
accd,Best of Bowie,2014/11/29,2,42
accd,man who sold the world,2014/11/29,1,NULL
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/11/29,2,12
accd,Best of Bowie,2014/11/30,1,NULL
accd,Diamond dogs,2014/11/30,1,NULL
accd,Hunky dory,2014/11/30,1,NULL
accd,Low,2014/11/30,2,27
accd,next day,2014/11/30,2,5
accd,Pinups,2014/11/30,2,5
accd,Space oddity,2014/11/30,1,NULL
accd,Young Americans,2014/11/30,2,19
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/12/01,2,1
accd,VH1 storytellers,2014/12/01,2,1
accd,Aladdin sane,2014/12/02,1,NULL
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2014/12/02,1,NULL
accd,Hunky dory,2014/12/02,2,8
accd,Lets dance,2014/12/02,3,13
accd,reality tour,2014/12/02,2,0
accd,Station to station,2014/12/02,2,1
accd,Nothing has changed,2014/12/03,6,4.3333
accd,Bowie the biography,2014/12/04,4,4.5
accd,next day,2014/12/04,1,NULL
accd,Nothing has changed,2014/12/04,4,4
accd,Hunky dory,2014/12/05,2,7
accd,man who sold the world,2014/12/05,2,5
accd,Nothing has changed,2014/12/05,7,4
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/12/05,2,7
accd,Best of Bowie,2014/12/06,2,35
accd,Diamond dogs,2014/12/06,4,4
accd,Heroes,2014/12/06,2,4
accd,Hunky dory,2014/12/06,2,13
accd,Lodger,2014/12/06,2,4
accd,next day,2014/12/06,1,NULL
accd,Nothing has changed,2014/12/06,9,10.5
accd,Scary monsters,2014/12/06,2,4
accd,Stage,2014/12/06,2,4
accd,Station to station,2014/12/06,4,7
accd,VH1 storytellers,2014/12/06,1,NULL
accd,Aladdin sane,2014/12/07,2,1
accd,Heroes,2014/12/07,2,1
accd,Lets dance,2014/12/07,2,3
accd,Nothing has changed,2014/12/07,4,18
accd,reality tour,2014/12/07,1,NULL
accd,Scary monsters,2014/12/07,1,NULL
accd,Aladdin sane,2014/12/08,2,2
accd,Live Santa Monica 72,2014/12/08,2,35
accd,Low,2014/12/08,2,4
accd,next day,2014/12/08,2,2
accd,Nothing has changed,2014/12/08,5,17.5
accd,reality tour,2014/12/08,1,NULL
accd,Stage,2014/12/08,1,NULL
accd,Station to station,2014/12/08,1,NULL
accd,Nothing has changed,2014/12/09,4,5.5
accd,Space oddity,2014/12/09,2,2
accd,Hunky dory,2014/12/10,1,NULL
accd,Lets dance,2014/12/10,1,NULL
accd,Lodger,2014/12/10,2,1
accd,Low,2014/12/10,3,1
accd,Outside,2014/12/10,2,18
accd,Pinups,2014/12/10,2,2
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/12/10,1,NULL
accd,Space oddity,2014/12/10,1,NULL
accd,Young Americans,2014/12/10,2,2
accd,Aladdin sane,2014/12/11,2,5
accd,Hunky dory,2014/12/11,4,10
accd,Lets dance,2014/12/11,1,NULL
accd,Live Santa Monica 72,2014/12/11,2,5
accd,man who sold the world,2014/12/11,2,4
accd,next day,2014/12/11,4,3
accd,Nothing has changed,2014/12/11,8,13.75
accd,Space oddity,2014/12/11,1,NULL
accd,Station to station,2014/12/11,2,5
accd,Young Americans,2014/12/11,2,5
accd,Aladdin sane,2014/12/12,4,26
accd,Diamond dogs,2014/12/12,2,7
accd,Hunky dory,2014/12/12,2,13
accd,Lets dance,2014/12/12,1,NULL
accd,Live Santa Monica 72,2014/12/12,2,13
accd,Nothing has changed,2014/12/12,2,4
accd,Young Americans,2014/12/12,2,7
accd,next day,2014/12/13,4,9.5
accd,Nothing has changed,2014/12/13,1,NULL
accd,Stage,2014/12/13,2,6
accd,Diamond dogs,2014/12/14,2,3
accd,Nothing has changed,2014/12/14,2,21
accd,Outside,2014/12/14,2,37
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/12/14,1,NULL
accd,Heroes,2014/12/15,3,4
accd,Low,2014/12/15,2,4
accd,Nothing has changed,2014/12/15,4,7
accd,Space oddity,2014/12/15,2,1
accd,Best of Bowie,2014/12/16,2,3
accd,Heroes,2014/12/16,2,1
accd,Hunky dory,2014/12/16,2,21
accd,man who sold the world,2014/12/16,4,2.5
accd,Nothing has changed,2014/12/16,4,9
accd,Pinups,2014/12/16,2,3
accd,reality tour,2014/12/16,2,3
accd,Young Americans,2014/12/16,4,2
accd,Best of Bowie,2014/12/17,2,15
accd,Pinups,2014/12/17,2,13
accd,Aladdin sane,2014/12/18,3,1
accd,ChangesBowie,2014/12/18,2,2
accd,Diamond dogs,2014/12/18,1,NULL
accd,Hunky dory,2014/12/18,2,1
accd,Lodger,2014/12/18,2,9
accd,Low,2014/12/18,4,1.5
accd,next day,2014/12/18,1,NULL
accd,Nothing has changed,2014/12/18,6,31.3333
accd,Space oddity,2014/12/18,2,2
accd,Lodger,2014/12/19,2,22
accd,next day,2014/12/19,2,11
accd,Earthling,2014/12/20,2,6
accd,Hunky dory,2014/12/20,1,NULL
accd,Lets dance,2014/12/20,2,6
accd,man who sold the world,2014/12/20,5,4.5
accd,Nothing has changed,2014/12/20,3,21
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/12/20,2,21
accd,Scary monsters,2014/12/20,2,2
accd,Space oddity,2014/12/20,1,NULL
accd,Station to station,2014/12/20,2,NULL
accd,Aladdin sane,2014/12/21,2,6
accd,Hunky dory,2014/12/21,2,6
accd,Live Santa Monica 72,2014/12/21,2,6
accd,Space oddity,2014/12/21,2,1
accd,Station to station,2014/12/21,2,6
accd,Hunky dory,2014/12/22,1,NULL
accd,Lets dance,2014/12/22,2,NULL
accd,Low,2014/12/22,1,NULL
accd,Nothing has changed,2014/12/22,3,13
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/12/22,1,NULL
accd,Scary monsters,2014/12/22,2,14
accd,Young Americans,2014/12/22,2,16
accd,Diamond dogs,2014/12/23,2,21
accd,Heroes,2014/12/23,2,11
accd,Nothing has changed,2014/12/23,3,14
accd,Aladdin sane,2014/12/26,4,9.5
accd,ChangesBowie,2014/12/26,2,3
accd,Heroes,2014/12/26,2,3
accd,Low,2014/12/26,2,15
accd,next day,2014/12/26,2,29
accd,Pinups,2014/12/26,2,3
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2014/12/26,2,19
accd,VH1 storytellers,2014/12/26,2,52
accd,Aladdin sane,2014/12/27,2,4
accd,Diamond dogs,2014/12/27,2,2
accd,Lets dance,2014/12/27,2,4
accd,Scary monsters,2014/12/27,2,23
accd,Space oddity,2014/12/27,4,12.5
accd,Hunky dory,2014/12/28,4,13.5
accd,Lodger,2014/12/28,2,14
accd,Low,2014/12/28,2,14
accd,Nothing has changed,2014/12/28,2,14
accd,Best of Bowie,2014/12/29,2,7
accd,Earthling,2014/12/29,1,NULL
accd,Heroes,2014/12/29,2,15
accd,Nothing has changed,2014/12/29,6,5.3333
accd,Aladdin sane,2014/12/30,1,NULL
accd,Live Santa Monica 72,2014/12/30,2,9
accd,man who sold the world,2014/12/30,2,7
accd,Nothing has changed,2014/12/30,2,3
accd,Pinups,2014/12/30,1,NULL
accd,Nothing has changed,2014/12/31,2,4
accd,Lodger,2015/01/02,1,NULL
accd,next day,2015/01/02,2,4
accd,Nothing has changed,2015/01/02,4,23.5
accd,Best of Bowie,2015/01/03,2,5
accd,Diamond dogs,2015/01/03,2,1
accd,Hunky dory,2015/01/03,2,9
accd,Lets dance,2015/01/03,4,5
accd,Live Santa Monica 72,2015/01/03,2,1
accd,man who sold the world,2015/01/03,2,1
accd,Nothing has changed,2015/01/03,6,13
accd,Outside,2015/01/03,2,14
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/01/03,2,21
accd,Young Americans,2015/01/03,4,5
accd,Diamond dogs,2015/01/04,2,11
accd,Nothing has changed,2015/01/04,2,3
accd,Space oddity,2015/01/04,2,7
accd,Aladdin sane,2015/01/05,2,7
accd,ChangesBowie,2015/01/05,2,7
accd,Diamond dogs,2015/01/05,2,11
accd,Heroes,2015/01/05,4,6.5
accd,Hunky dory,2015/01/05,2,11
accd,man who sold the world,2015/01/05,2,7
accd,next day,2015/01/05,2,2
accd,Nothing has changed,2015/01/05,2,21
accd,Scary monsters,2015/01/05,2,7
accd,Space oddity,2015/01/05,4,6
accd,Station to station,2015/01/05,2,11
accd,Young Americans,2015/01/05,2,11
accd,Nothing has changed,2015/01/06,3,1
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/01/07,2,2
accd,Aladdin sane,2015/01/08,1,NULL
accd,Nothing has changed,2015/01/08,4,12.5
accd,Diamond dogs,2015/01/09,2,8
accd,Heroes,2015/01/09,2,8
accd,man who sold the world,2015/01/09,2,8
accd,Nothing has changed,2015/01/09,2,3
accd,Young Americans,2015/01/09,2,8
accd,Best of Bowie,2015/01/10,2,26
accd,man who sold the world,2015/01/10,2,3
accd,Nothing has changed,2015/01/10,4,7
accd,Aladdin sane,2015/01/11,2,20
accd,Diamond dogs,2015/01/11,2,4
accd,Heathen,2015/01/11,3,7
accd,reality tour,2015/01/11,1,NULL
accd,Aladdin sane,2015/01/12,2,52
accd,Best of Bowie,2015/01/12,2,8
accd,Heathen,2015/01/12,2,2
accd,Heroes,2015/01/12,2,14
accd,Hunky dory,2015/01/12,4,13
accd,Lets dance,2015/01/12,3,4
accd,Lodger,2015/01/12,2,4
accd,Low,2015/01/12,4,7.5
accd,man who sold the world,2015/01/12,2,0
accd,next day,2015/01/12,4,2
accd,Nothing has changed,2015/01/12,2,8
accd,Pinups,2015/01/12,2,0
accd,Scary monsters,2015/01/12,2,35
