itemType,title,date,checkOutTimes,checkOutDuration
accd,Best of Bowie,2009/05,63,15.85
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2009/05,27,13.3529
accd,ChangesBowie,2009/05,34,13.15
accd,David live,2009/05,15,19.7
accd,Diamond dogs,2009/05,35,11.8095
accd,Earthling,2009/05,2,32
accd,Heathen,2009/05,15,11.4545
accd,Heroes,2009/05,50,10.1471
accd,Hunky dory,2009/05,51,10.6176
accd,Lets dance,2009/05,40,6.0385
accd,Live Santa Monica 72,2009/05,44,21.7917
accd,Lodger,2009/05,21,13.9286
accd,Low,2009/05,37,10.44
accd,man who sold the world,2009/05,36,13
accd,Outside,2009/05,14,12.8571
accd,Pinups,2009/05,30,14.4
accd,Reality,2009/05,20,18.1429
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/05,69,14.413
accd,Scary monsters,2009/05,33,12.5652
accd,Sound vision,2009/05,23,19.2353
accd,Space oddity,2009/05,43,10.25
accd,Stage,2009/05,31,22
accd,Station to station,2009/05,42,28.4615
accd,Tonight,2009/05,14,19
accd,Young Americans,2009/05,35,11.3043
accd,Aladdin sane,2009/06,31,8.9375
accd,Best of Bowie,2009/06,80,16.2
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2009/06,21,11
accd,ChangesBowie,2009/06,30,26.8235
accd,David live,2009/06,2,2
accd,Diamond dogs,2009/06,39,21.08
accd,Earthling,2009/06,5,37
accd,Heathen,2009/06,9,27.8333
accd,Heroes,2009/06,42,12.3929
accd,Hunky dory,2009/06,39,11.8889
accd,Lets dance,2009/06,38,14.36
accd,Live Santa Monica 72,2009/06,42,19.1429
accd,Lodger,2009/06,11,15.8571
accd,Low,2009/06,16,15.4444
accd,man who sold the world,2009/06,25,11.7143
accd,Outside,2009/06,24,21.6429
accd,Pinups,2009/06,33,12.5217
accd,Reality,2009/06,7,14.4
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/06,76,9.26
accd,Scary monsters,2009/06,24,14.7333
accd,Sound vision,2009/06,20,11.5385
accd,Space oddity,2009/06,31,14.65
accd,Stage,2009/06,31,32.7619
accd,Station to station,2009/06,28,21.7647
accd,Tonight,2009/06,18,24.6364
accd,Young Americans,2009/06,47,13.3125
accd,Aladdin sane,2009/07,41,15.6
accd,Best of Bowie,2009/07,65,10.9318
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2009/07,28,16.8421
accd,ChangesBowie,2009/07,21,13
accd,David live,2009/07,4,17
accd,Diamond dogs,2009/07,30,12.8333
accd,Heathen,2009/07,9,23.1667
accd,Heroes,2009/07,41,12.68
accd,Hunky dory,2009/07,46,11.1
accd,Lets dance,2009/07,22,19.9286
accd,Live Santa Monica 72,2009/07,47,17.4074
accd,Lodger,2009/07,15,24.0909
accd,Low,2009/07,18,10.1667
accd,man who sold the world,2009/07,27,11.4375
accd,Outside,2009/07,14,15.2222
accd,Pinups,2009/07,27,13.2222
accd,Reality,2009/07,19,12.8462
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/07,60,15.5
accd,Scary monsters,2009/07,23,13
accd,Sound vision,2009/07,26,11.8824
accd,Space oddity,2009/07,28,10.6111
accd,Stage,2009/07,21,35.2
accd,Station to station,2009/07,30,14.1875
accd,Tonight,2009/07,26,10.2941
accd,Young Americans,2009/07,28,13.2778
accd,Aladdin sane,2009/08,31,18.7222
accd,Best of Bowie,2009/08,43,36.6667
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2009/08,25,9.4667
accd,ChangesBowie,2009/08,27,15.7143
accd,David live,2009/08,3,21.5
accd,Diamond dogs,2009/08,29,15.3333
accd,Earthling,2009/08,3,45.5
accd,Heathen,2009/08,7,19.8
accd,Heroes,2009/08,33,17.6842
accd,Hunky dory,2009/08,39,21.16
accd,Lets dance,2009/08,36,18.1667
accd,Live Santa Monica 72,2009/08,33,12.125
accd,Lodger,2009/08,7,10.75
accd,Low,2009/08,13,19.125
accd,man who sold the world,2009/08,18,21
accd,Outside,2009/08,12,13.7143
accd,Pinups,2009/08,20,15.0769
accd,Reality,2009/08,6,31
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/08,62,17.0263
accd,Scary monsters,2009/08,29,18.5556
accd,Sound vision,2009/08,26,23
accd,Space oddity,2009/08,27,23.4706
accd,Stage,2009/08,24,15.0833
accd,Station to station,2009/08,47,23.2333
accd,Tonight,2009/08,15,20.7143
accd,Young Americans,2009/08,36,29.2308
accd,Aladdin sane,2009/09,24,15
accd,Best of Bowie,2009/09,39,17.3846
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2009/09,17,14.8889
accd,ChangesBowie,2009/09,15,23.7778
accd,David live,2009/09,14,16.625
accd,Diamond dogs,2009/09,32,15.2857
accd,Earthling,2009/09,4,19.3333
accd,Heathen,2009/09,3,0
accd,Heroes,2009/09,28,7.5625
accd,Hunky dory,2009/09,18,15.5
accd,Lets dance,2009/09,19,12.75
accd,Live Santa Monica 72,2009/09,45,12.84
accd,Lodger,2009/09,12,13
accd,Low,2009/09,12,14.75
accd,man who sold the world,2009/09,23,10.1333
accd,Outside,2009/09,11,8.5714
accd,Pinups,2009/09,20,10.8462
accd,Reality,2009/09,4,20
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/09,34,12.3
accd,Scary monsters,2009/09,12,3.3333
accd,Sound vision,2009/09,22,16.4375
accd,Space oddity,2009/09,28,14.8889
accd,Stage,2009/09,30,14.25
accd,Station to station,2009/09,21,13.3636
accd,Tonight,2009/09,15,7
accd,Young Americans,2009/09,17,7.9167
accd,Aladdin sane,2009/10,42,14.6667
accd,Best of Bowie,2009/10,61,17.2955
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2009/10,14,25
accd,ChangesBowie,2009/10,26,7.2143
accd,David live,2009/10,16,15.6667
accd,Diamond dogs,2009/10,24,24
accd,Earthling,2009/10,5,20.25
accd,Heathen,2009/10,19,20.4167
accd,Heroes,2009/10,38,10.1579
accd,Hunky dory,2009/10,46,14.931
accd,Lets dance,2009/10,28,9.7647
accd,Live Santa Monica 72,2009/10,50,17.8148
accd,Lodger,2009/10,25,9.2941
accd,Low,2009/10,26,11.3158
accd,man who sold the world,2009/10,30,10.25
accd,Outside,2009/10,18,9.3333
accd,Pinups,2009/10,37,10.56
accd,Reality,2009/10,13,13.2222
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/10,65,24.2105
accd,Scary monsters,2009/10,29,18.5
accd,Sound vision,2009/10,25,17.5294
accd,Space oddity,2009/10,31,9.1176
accd,Stage,2009/10,24,33.3333
accd,Station to station,2009/10,42,19
accd,Tonight,2009/10,22,8.8
accd,Young Americans,2009/10,41,11
accd,Aladdin sane,2009/11,29,12.8824
accd,Best of Bowie,2009/11,51,18.7778
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2009/11,6,21.75
accd,ChangesBowie,2009/11,21,8.5
accd,David live,2009/11,12,15
accd,Diamond dogs,2009/11,20,16.4167
accd,Earthling,2009/11,2,1
accd,Heroes,2009/11,27,16.9375
accd,Hunky dory,2009/11,19,18.8182
accd,Lets dance,2009/11,15,19.6667
accd,Live Santa Monica 72,2009/11,46,18.3077
accd,Lodger,2009/11,13,9.4444
accd,Low,2009/11,15,19.0909
accd,man who sold the world,2009/11,20,10.6154
accd,Outside,2009/11,13,31.8889
accd,Pinups,2009/11,23,11.5385
accd,Reality,2009/11,5,22.25
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/11,52,16.3333
accd,Scary monsters,2009/11,21,15.2857
accd,Sound vision,2009/11,25,16.5625
accd,Space oddity,2009/11,18,9
accd,Stage,2009/11,24,8.5
accd,Station to station,2009/11,23,12.6923
accd,Tonight,2009/11,24,16.5714
accd,VH1 storytellers,2009/11,23,15.25
accd,Young Americans,2009/11,33,13.4286
accd,Aladdin sane,2009/12,46,10
accd,Best of Bowie,2009/12,56,12.027
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2009/12,8,9.75
accd,ChangesBowie,2009/12,26,17.2353
accd,David live,2009/12,22,9.8571
accd,Diamond dogs,2009/12,32,7.9048
accd,Earthling,2009/12,11,11.5
accd,Heathen,2009/12,6,14.5
accd,Heroes,2009/12,40,11.68
accd,Hunky dory,2009/12,28,9.2941
accd,Lets dance,2009/12,17,8.6
accd,Live Santa Monica 72,2009/12,44,16.7826
accd,Lodger,2009/12,17,9
accd,Low,2009/12,7,14.4
accd,man who sold the world,2009/12,21,12.3571
accd,Outside,2009/12,6,5.75
accd,Pinups,2009/12,24,11
accd,Reality,2009/12,6,9
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/12,41,14.0769
accd,Scary monsters,2009/12,16,15.4444
accd,Sound vision,2009/12,21,14.2857
accd,Space oddity,2009/12,21,8.6364
accd,Stage,2009/12,20,8.1
accd,Station to station,2009/12,30,14.4118
accd,Tonight,2009/12,17,8
accd,VH1 storytellers,2009/12,29,12.7895
accd,Young Americans,2009/12,32,19.0556
accd,Aladdin sane,2010/01,36,11.85
accd,Best of Bowie,2010/01,57,15.1579
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2010/01,9,21.2
accd,ChangesBowie,2010/01,23,12.1538
accd,David live,2010/01,27,15.4118
accd,Diamond dogs,2010/01,31,11.9545
accd,Earthling,2010/01,27,11.1579
accd,Heathen,2010/01,4,22
accd,Heroes,2010/01,30,19
accd,Hunky dory,2010/01,41,12.2083
accd,Lets dance,2010/01,23,10.2308
accd,Live Santa Monica 72,2010/01,41,17.45
accd,Lodger,2010/01,10,12.2
accd,Low,2010/01,17,10.7273
accd,man who sold the world,2010/01,23,13.2
accd,Outside,2010/01,13,17.1111
accd,Pinups,2010/01,27,6.6429
accd,Reality,2010/01,9,27.8571
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2010/01,46,12.6667
accd,Scary monsters,2010/01,41,11.9259
accd,Sound vision,2010/01,25,18.625
accd,Space oddity,2010/01,32,14.3
accd,Stage,2010/01,29,22.8
accd,Station to station,2010/01,22,26.3333
accd,Tonight,2010/01,23,9.8462
accd,VH1 storytellers,2010/01,24,10.3846
accd,Young Americans,2010/01,21,23.8571
accd,Aladdin sane,2010/02,30,12.1111
accd,Best of Bowie,2010/02,55,19.0526
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2010/02,3,26
accd,ChangesBowie,2010/02,23,13.8571
accd,David live,2010/02,11,8.6
accd,Diamond dogs,2010/02,28,8.5
accd,Earthling,2010/02,42,8
accd,Heathen,2010/02,6,10.5
accd,Heroes,2010/02,27,9.5556
accd,Hunky dory,2010/02,16,11.8889
accd,Lets dance,2010/02,26,23.7222
accd,Live Santa Monica 72,2010/02,39,15.65
accd,Lodger,2010/02,17,10.8182
accd,Low,2010/02,15,9
accd,man who sold the world,2010/02,20,12.75
accd,Pinups,2010/02,30,8.6471
accd,Reality,2010/02,5,16.3333
accd,reality tour,2010/02,10,13.2857
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2010/02,42,14.9643
accd,Scary monsters,2010/02,22,10.7333
accd,Sound vision,2010/02,23,16.25
accd,Space oddity,2010/02,20,15.5833
accd,Stage,2010/02,14,29.8571
accd,Station to station,2010/02,25,7.4667
accd,Tonight,2010/02,13,9.25
accd,VH1 storytellers,2010/02,26,15.3889
accd,Young Americans,2010/02,22,11.8571
accd,Aladdin sane,2010/03,46,14.6875
accd,Best of Bowie,2010/03,54,15.7105
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2010/03,5,10.5
accd,ChangesBowie,2010/03,20,15.1538
accd,David live,2010/03,17,11.7
accd,Diamond dogs,2010/03,21,12.8462
accd,Earthling,2010/03,25,13
accd,Heathen,2010/03,3,19
accd,Heroes,2010/03,35,20.3043
accd,Hunky dory,2010/03,58,10.641
accd,Lets dance,2010/03,16,6
accd,Live Santa Monica 72,2010/03,37,15.4444
accd,Lodger,2010/03,23,7.9375
accd,Low,2010/03,12,10.875
accd,man who sold the world,2010/03,26,9.4444
accd,Outside,2010/03,14,33.8182
accd,Pinups,2010/03,20,20
accd,Reality,2010/03,8,16.6
accd,reality tour,2010/03,36,15.76
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2010/03,53,14.0882
accd,Scary monsters,2010/03,35,6.3913
accd,Sound vision,2010/03,10,20
accd,Space oddity,2010/03,24,32.8235
accd,Stage,2010/03,24,11.0769
accd,Station to station,2010/03,27,12
accd,Tonight,2010/03,10,12.8
accd,VH1 storytellers,2010/03,16,18.4286
accd,Young Americans,2010/03,33,10.5217
accd,Aladdin sane,2010/04,26,11.2
accd,Best of Bowie,2010/04,59,11.1707
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2010/04,13,17.5
accd,ChangesBowie,2010/04,15,17.4
accd,David live,2010/04,22,4.8182
accd,Diamond dogs,2010/04,24,12.875
accd,Earthling,2010/04,13,28.2222
accd,Heathen,2010/04,8,13.1667
accd,Heroes,2010/04,25,16.3529
accd,Hunky dory,2010/04,29,11.1579
accd,Lets dance,2010/04,16,9.4545
accd,Live Santa Monica 72,2010/04,43,16.3182
accd,Lodger,2010/04,19,20
accd,Low,2010/04,12,17
accd,man who sold the world,2010/04,21,14.6429
accd,Pinups,2010/04,19,12.7273
accd,Reality,2010/04,10,13.5714
accd,reality tour,2010/04,23,19.7333
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2010/04,43,14.5
accd,Scary monsters,2010/04,27,13.5556
accd,Sound vision,2010/04,18,16.7273
accd,Space oddity,2010/04,25,13.7647
accd,Stage,2010/04,25,12.9167
accd,Station to station,2010/04,27,16.1875
accd,Tonight,2010/04,15,9.25
accd,VH1 storytellers,2010/04,14,23
accd,Young Americans,2010/04,22,15.3333
accd,Aladdin sane,2010/05,32,9.2222
accd,Best of Bowie,2010/05,58,17.8947
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2010/05,8,40.8
accd,ChangesBowie,2010/05,15,19.4444
accd,David live,2010/05,15,18.4286
accd,Diamond dogs,2010/05,26,11.5
accd,Earthling,2010/05,20,10.9167
accd,Heathen,2010/05,7,14.4
accd,Heroes,2010/05,36,13.0417
accd,Hunky dory,2010/05,32,12.5789
accd,Lets dance,2010/05,16,10.7
accd,Live Santa Monica 72,2010/05,30,16.4286
accd,Lodger,2010/05,8,17
accd,Low,2010/05,14,16.7778
accd,man who sold the world,2010/05,18,23.6923
accd,Outside,2010/05,7,24.5
accd,Pinups,2010/05,27,8.5333
accd,Reality,2010/05,12,7.125
accd,reality tour,2010/05,21,10.8571
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2010/05,51,12.1212
accd,Scary monsters,2010/05,22,11.25
accd,Sound vision,2010/05,17,25
accd,Space oddity,2010/05,28,11.3889
accd,Stage,2010/05,28,10.0769
accd,Station to station,2010/05,26,15.4
accd,Tonight,2010/05,12,10.8
accd,VH1 storytellers,2010/05,18,16.6667
accd,Young Americans,2010/05,25,12.625
accd,Aladdin sane,2010/06,29,16.5263
accd,Best of Bowie,2010/06,56,12.4324
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2010/06,3,10.5
accd,ChangesBowie,2010/06,16,9.8889
accd,David live,2010/06,7,41.5
accd,Diamond dogs,2010/06,40,16
accd,Earthling,2010/06,16,25.1
accd,Heathen,2010/06,4,32
accd,Heroes,2010/06,25,15.6875
accd,Hunky dory,2010/06,27,11.5882
accd,Lets dance,2010/06,25,10.1875
accd,Live Santa Monica 72,2010/06,28,16.6923
accd,Lodger,2010/06,17,7.0909
accd,Low,2010/06,9,13
accd,man who sold the world,2010/06,11,20
accd,Outside,2010/06,6,10.2
accd,Pinups,2010/06,26,14.1333
accd,Reality,2010/06,2,4
accd,reality tour,2010/06,42,17.6333
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2010/06,47,14.6667
accd,Scary monsters,2010/06,12,16.125
accd,Sound vision,2010/06,16,8.7
accd,Space oddity,2010/06,28,16.3333
accd,Stage,2010/06,19,11.4
accd,Station to station,2010/06,15,15.25
accd,Tonight,2010/06,14,19.5
accd,VH1 storytellers,2010/06,16,15.125
accd,Young Americans,2010/06,34,11.35
accd,Aladdin sane,2010/07,18,11.7273
accd,Best of Bowie,2010/07,43,18.4444
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2010/07,4,10.6667
accd,ChangesBowie,2010/07,21,8.1429
accd,David live,2010/07,14,22.375
accd,Diamond dogs,2010/07,19,7.3846
accd,Earthling,2010/07,9,5.5
accd,Heathen,2010/07,5,30
accd,Heroes,2010/07,27,19.8947
accd,Hunky dory,2010/07,38,12.2222
accd,Lets dance,2010/07,18,13
accd,Live Santa Monica 72,2010/07,26,10.8462
accd,Lodger,2010/07,18,10.5833
accd,Low,2010/07,27,12.4211
accd,man who sold the world,2010/07,25,15.6111
accd,Outside,2010/07,3,24
accd,Pinups,2010/07,21,13.7857
accd,reality tour,2010/07,23,12.1765
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2010/07,39,12.6923
accd,Scary monsters,2010/07,8,9.5
accd,Sound vision,2010/07,23,23.8
accd,Space oddity,2010/07,17,8.2
accd,Stage,2010/07,17,7.2222
accd,Station to station,2010/07,24,9.1875
accd,Tonight,2010/07,9,43
accd,VH1 storytellers,2010/07,19,18.4
accd,Young Americans,2010/07,21,9.0833
accd,Aladdin sane,2010/08,16,27.4
accd,Best of Bowie,2010/08,49,15.3226
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2010/08,9,31.5714
accd,ChangesBowie,2010/08,25,12.7333
accd,David live,2010/08,12,15.8889
accd,Diamond dogs,2010/08,28,15.7059
accd,Earthling,2010/08,15,20.875
accd,Heathen,2010/08,5,28.75
accd,Heroes,2010/08,26,26.7647
accd,Hunky dory,2010/08,34,20.5
accd,Lets dance,2010/08,18,27
accd,Live Santa Monica 72,2010/08,38,10.1579
accd,Lodger,2010/08,21,14.2667
accd,Low,2010/08,38,23.7241
accd,man who sold the world,2010/08,13,15.25
accd,Outside,2010/08,3,24
accd,Pinups,2010/08,24,10.8
accd,reality tour,2010/08,20,41.1818
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2010/08,42,24.5926
accd,Scary monsters,2010/08,13,21.5
accd,Sound vision,2010/08,19,32.2727
accd,Space oddity,2010/08,15,12.4444
accd,Stage,2010/08,14,6
accd,Station to station,2010/08,24,20.5333
accd,Tonight,2010/08,9,12.5
accd,VH1 storytellers,2010/08,18,60.6364
accd,Young Americans,2010/08,24,16.25
accd,Aladdin sane,2010/09,18,13.1
accd,Best of Bowie,2010/09,41,19.4828
accd,ChangesBowie,2010/09,20,22.2727
accd,David live,2010/09,12,7.4286
accd,Diamond dogs,2010/09,12,25.8571
accd,Earthling,2010/09,12,12.375
accd,Heroes,2010/09,25,13.125
accd,Hunky dory,2010/09,17,20.9091
accd,Lets dance,2010/09,14,10.1
accd,Live Santa Monica 72,2010/09,34,11.5556
accd,Lodger,2010/09,14,10.5556
accd,Low,2010/09,12,15
accd,man who sold the world,2010/09,10,24.1429
accd,Outside,2010/09,7,13.8333
accd,Pinups,2010/09,13,8.8
accd,reality tour,2010/09,9,10.75
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2010/09,31,20.3684
accd,Scary monsters,2010/09,15,13.2727
accd,Sound vision,2010/09,13,8.7143
accd,Space oddity,2010/09,17,13
accd,Stage,2010/09,27,25.875
accd,Station to station,2010/09,20,16.5714
accd,Tonight,2010/09,12,19.7143
accd,VH1 storytellers,2010/09,14,20.3333
accd,Young Americans,2010/09,20,13.5833
accd,Aladdin sane,2010/10,14,14.375
accd,Best of Bowie,2010/10,50,14.7941
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2010/10,7,15.6
accd,ChangesBowie,2010/10,6,6.6667
accd,David live,2010/10,11,10.1429
accd,Diamond dogs,2010/10,25,7.3889
accd,Earthling,2010/10,19,10
accd,Heathen,2010/10,7,14.8333
accd,Heroes,2010/10,28,14.3684
accd,Hunky dory,2010/10,17,12.7273
accd,Lets dance,2010/10,19,12.3333
accd,Live Santa Monica 72,2010/10,32,13.7647
accd,Lodger,2010/10,12,13.5
accd,Low,2010/10,25,14.0556
accd,man who sold the world,2010/10,13,14.6667
accd,Outside,2010/10,2,39
accd,Pinups,2010/10,22,19.6667
accd,reality tour,2010/10,14,21.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2010/10,26,11.2353
accd,Scary monsters,2010/10,12,10.5714
accd,Sound vision,2010/10,10,11.6667
accd,Space oddity,2010/10,17,12.5556
accd,Stage,2010/10,15,6.25
accd,Station to station,2010/10,18,16.3077
accd,Tonight,2010/10,14,14.1111
accd,VH1 storytellers,2010/10,14,10.5
accd,Young Americans,2010/10,24,22.2
accd,Aladdin sane,2010/11,25,11.6667
accd,Best of Bowie,2010/11,50,9.6563
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2010/11,7,23.5
accd,ChangesBowie,2010/11,13,8.8333
accd,David live,2010/11,11,20.1667
accd,Diamond dogs,2010/11,23,13.0714
accd,Earthling,2010/11,18,16.2727
accd,Heathen,2010/11,3,27.5
accd,Heroes,2010/11,20,9.0909
accd,Hunky dory,2010/11,34,12.9565
accd,Lets dance,2010/11,15,8.3
accd,Live Santa Monica 72,2010/11,27,15.0714
accd,Lodger,2010/11,10,10.8
accd,Low,2010/11,30,20.7143
accd,man who sold the world,2010/11,17,14.3333
accd,Outside,2010/11,3,13.5
accd,Pinups,2010/11,22,17.6923
accd,reality tour,2010/11,11,32.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2010/11,50,18.7188
accd,Scary monsters,2010/11,11,19.4286
accd,Sound vision,2010/11,17,11.3333
accd,Space oddity,2010/11,17,9.7778
accd,Stage,2010/11,15,17.2857
accd,Station to station,2010/11,34,11
accd,Tonight,2010/11,20,13.9167
accd,VH1 storytellers,2010/11,23,7.4615
accd,Young Americans,2010/11,27,9.6667
accd,Aladdin sane,2010/12,17,18.4545
accd,Best of Bowie,2010/12,49,16.2857
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2010/12,4,26
accd,ChangesBowie,2010/12,20,7.6364
accd,David live,2010/12,3,44
accd,Diamond dogs,2010/12,16,19.3
accd,Earthling,2010/12,14,12.1429
accd,Heathen,2010/12,6,26.8
accd,Heroes,2010/12,27,12.9444
accd,Hunky dory,2010/12,28,15.4211
accd,Lets dance,2010/12,15,11.4444
accd,Live Santa Monica 72,2010/12,27,22.0769
accd,Lodger,2010/12,19,14.7692
accd,Low,2010/12,25,9.3125
accd,man who sold the world,2010/12,14,12.3333
accd,Outside,2010/12,4,23
accd,Pinups,2010/12,18,8.8889
accd,reality tour,2010/12,15,14.1111
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2010/12,29,11.2222
accd,Scary monsters,2010/12,9,12.8
accd,Sound vision,2010/12,11,22.5
accd,Space oddity,2010/12,24,19.0588
accd,Stage,2010/12,14,16.2857
accd,Station to station,2010/12,28,13.2632
accd,Tonight,2010/12,11,4.4
accd,VH1 storytellers,2010/12,12,16.1667
accd,Young Americans,2010/12,24,10.2
accd,Aladdin sane,2011/01,25,19.4118
accd,Best of Bowie,2011/01,58,16.7632
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2011/01,4,20.6667
accd,ChangesBowie,2011/01,11,18.5
accd,David live,2011/01,14,28.4
accd,Diamond dogs,2011/01,23,25.9444
accd,Earthling,2011/01,12,28
accd,Heroes,2011/01,27,16.4444
accd,Hunky dory,2011/01,22,9.0667
accd,Lets dance,2011/01,12,11.625
accd,Live Santa Monica 72,2011/01,26,20.1538
accd,Lodger,2011/01,12,12.8889
accd,Low,2011/01,32,12.0909
accd,man who sold the world,2011/01,10,20.5714
accd,Outside,2011/01,16,10.3333
accd,Pinups,2011/01,34,11.9
accd,reality tour,2011/01,13,12.8571
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2011/01,39,14.375
accd,Scary monsters,2011/01,17,17.8333
accd,Sound vision,2011/01,15,12.5556
accd,Space oddity,2011/01,21,7.7143
accd,Stage,2011/01,22,16.0714
accd,Station to station,2011/01,19,15.0909
accd,Tonight,2011/01,14,6.8571
accd,VH1 storytellers,2011/01,12,13.4
accd,Young Americans,2011/01,32,12.45
accd,Aladdin sane,2011/02,18,11.6
accd,Best of Bowie,2011/02,48,16.8387
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2011/02,6,23.2
accd,ChangesBowie,2011/02,10,21
accd,David live,2011/02,1,NULL
accd,Diamond dogs,2011/02,10,21.2857
accd,Earthling,2011/02,10,16
accd,Heathen,2011/02,7,23.4
accd,Heroes,2011/02,35,13.9583
accd,Hunky dory,2011/02,33,11.2273
accd,Lets dance,2011/02,14,15.6667
accd,Live Santa Monica 72,2011/02,24,21.4286
accd,Lodger,2011/02,13,26.4444
accd,Low,2011/02,24,13.2
accd,man who sold the world,2011/02,11,23.125
accd,Outside,2011/02,16,10.1111
accd,Pinups,2011/02,25,25.4706
accd,reality tour,2011/02,11,20
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2011/02,26,18.5
accd,Scary monsters,2011/02,10,16.6667
accd,Sound vision,2011/02,15,25.1818
accd,Space oddity,2011/02,28,13.4118
accd,Stage,2011/02,13,8.8
accd,Station to station,2011/02,22,10.7857
accd,Tonight,2011/02,10,17.6667
accd,VH1 storytellers,2011/02,19,9.9
accd,Young Americans,2011/02,17,24.1
accd,Aladdin sane,2011/03,29,11.8947
accd,Best of Bowie,2011/03,37,10.52
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2011/03,3,10
accd,ChangesBowie,2011/03,6,11
accd,David live,2011/03,17,13.3333
accd,Diamond dogs,2011/03,13,13.125
accd,Earthling,2011/03,8,2.5
accd,Heathen,2011/03,2,8
accd,Heroes,2011/03,24,12
accd,Hunky dory,2011/03,16,12.8
accd,Lets dance,2011/03,10,10.5
accd,Live Santa Monica 72,2011/03,39,19.1304
accd,Lodger,2011/03,14,6.5
accd,Low,2011/03,36,8.76
accd,man who sold the world,2011/03,24,17.5263
accd,Outside,2011/03,24,6.7143
accd,Pinups,2011/03,23,11.5714
accd,reality tour,2011/03,13,15.5714
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2011/03,45,12
accd,Scary monsters,2011/03,19,7.8462
accd,Sound vision,2011/03,9,15.1667
accd,Space oddity,2011/03,13,13.2857
accd,Stage,2011/03,23,22.5385
accd,Station to station,2011/03,21,15
accd,Tonight,2011/03,16,15.7
accd,VH1 storytellers,2011/03,12,19.6667
accd,Young Americans,2011/03,18,12.6364
accd,Aladdin sane,2011/04,27,9.875
accd,Best of Bowie,2011/04,49,15.0323
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2011/04,8,16.3333
accd,ChangesBowie,2011/04,9,15.6
accd,David live,2011/04,5,16.3333
accd,Diamond dogs,2011/04,17,17.2727
accd,Earthling,2011/04,27,12.8235
accd,Heroes,2011/04,41,14.9615
accd,Hunky dory,2011/04,32,13.5455
accd,Lets dance,2011/04,22,9.8125
accd,Live Santa Monica 72,2011/04,27,12.6154
accd,Lodger,2011/04,17,13.8333
accd,Low,2011/04,31,18.2727
accd,man who sold the world,2011/04,13,8.5556
accd,Outside,2011/04,22,16.9231
accd,Pinups,2011/04,22,17.2
accd,reality tour,2011/04,20,9.5556
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2011/04,42,17.6429
accd,Scary monsters,2011/04,21,18.8
accd,Sound vision,2011/04,8,14.4
accd,Space oddity,2011/04,33,10.1905
accd,Stage,2011/04,19,21.6
accd,Station to station,2011/04,9,20.8
accd,Tonight,2011/04,10,9.5
accd,VH1 storytellers,2011/04,23,13.5385
accd,Young Americans,2011/04,38,12.6818
accd,Aladdin sane,2011/05,27,12.6111
accd,Best of Bowie,2011/05,65,14.1087
