itemType,title,barcode,date,checkoutTimes,itemDuration
accd,Best of Bowie,10063185226,2013/06,13,21
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842683,2013/06,3,23
accd,ChangesBowie,10064494619,2013/06,2,13.5
accd,David live,10068993335,2013/06,1,6
accd,Diamond dogs,10078193561,2013/06,4,31.5
accd,Earthling,10067893304,2013/06,4,14
accd,Heroes,10060653226,2013/06,10,13.2
accd,Hunky dory,10066869685,2013/06,5,12.2
accd,Lets dance,10068122844,2013/06,4,24.25
accd,Live Santa Monica 72,10063849375,2013/06,1,17
accd,Lodger,10040931734,2013/06,3,11
accd,Low,10067518125,2013/06,6,14
accd,man who sold the world,10066951574,2013/06,6,7
accd,next day,10080439267,2013/06,96,11.5208
accd,Outside,10068313278,2013/06,3,11.3333
accd,Pinups,10066735282,2013/06,4,24.75
accd,reality tour,10070386221,2013/06,3,10.3333
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138665,2013/06,8,11.875
accd,Scary monsters,10067294941,2013/06,4,18.75
accd,Space oddity,10078284915,2013/06,4,19.25
accd,Stage,10061748462,2013/06,3,13
accd,Station to station,10038370655,2013/06,3,15.3333
accd,Tonight,10058574293,2013/06,1,18
accd,VH1 storytellers,10069177516,2013/06,3,30.6667
accd,Young Americans,10055276231,2013/06,5,10
accd,Aladdin sane,10060961777,2013/07,5,14
accd,Best of Bowie,10063185192,2013/07,11,8.7273
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842675,2013/07,3,19
accd,ChangesBowie,10064494627,2013/07,2,10.5
accd,David live,10068993350,2013/07,3,21
accd,Diamond dogs,10078193595,2013/07,4,15.25
accd,Earthling,10067893288,2013/07,2,14.5
accd,Heroes,10060653192,2013/07,10,9.6
accd,Hunky dory,10056557548,2013/07,5,11.2
accd,Lets dance,10068122810,2013/07,5,9
accd,Live Santa Monica 72,10063849250,2013/07,5,7
accd,Lodger,10067086958,2013/07,2,8.5
accd,Low,10067518117,2013/07,4,8
accd,man who sold the world,10066951582,2013/07,5,14.2
accd,next day,10080439259,2013/07,87,13.3563
accd,Outside,10068313278,2013/07,2,8
accd,Pinups,10066735241,2013/07,3,9
accd,reality tour,10070386221,2013/07,2,10.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585572,2013/07,6,10.5
accd,Scary monsters,10067294941,2013/07,5,11.2
accd,Space oddity,10078284931,2013/07,10,13.2
accd,Stage,10053755392,2013/07,1,1
accd,Station to station,10038370655,2013/07,3,5
accd,Tonight,10058574244,2013/07,2,1
accd,VH1 storytellers,10069177490,2013/07,1,0
accd,Young Americans,10066645739,2013/07,3,9.6667
accd,Aladdin sane,10060766143,2013/08,4,10.25
accd,Best of Bowie,10064541716,2013/08,12,6.8333
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842683,2013/08,1,10
accd,ChangesBowie,10064494627,2013/08,2,4
accd,Diamond dogs,10061302856,2013/08,6,6.8333
accd,Earthling,10067893288,2013/08,1,4
accd,Heroes,10079159942,2013/08,8,9
accd,Hunky dory,10066869719,2013/08,6,11.8333
accd,Lets dance,10068122844,2013/08,9,14.3333
accd,Live Santa Monica 72,10063849334,2013/08,7,6.7143
accd,Lodger,10067086958,2013/08,3,6.6667
accd,Low,10067518117,2013/08,4,8.25
accd,man who sold the world,10066951590,2013/08,6,4.1667
accd,next day,10078327268,2013/08,21,22.0476
accd,Outside,10068313286,2013/08,1,4
accd,Pinups,10066735290,2013/08,2,9
accd,reality tour,10070386189,2013/08,2,32
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10063320138,2013/08,8,9.625
accd,Scary monsters,10067294966,2013/08,5,10
accd,Space oddity,10055308257,2013/08,7,11.4286
accd,Station to station,10066867366,2013/08,3,13
accd,Tonight,10058574244,2013/08,1,24
accd,VH1 storytellers,10069177516,2013/08,1,1
accd,Young Americans,10066645762,2013/08,4,4.25
accd,Aladdin sane,10060961777,2013/09,6,10.1667
accd,Best of Bowie,10064541732,2013/09,11,13.7273
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842675,2013/09,5,35.8
accd,ChangesBowie,10064494627,2013/09,1,19
accd,Diamond dogs,10078193553,2013/09,9,10.4444
accd,Earthling,10067893288,2013/09,3,20.6667
accd,Heroes,10079159959,2013/09,8,9
accd,Hunky dory,10066869693,2013/09,2,12.5
accd,Lets dance,10068122810,2013/09,6,15
accd,Live Santa Monica 72,10063849219,2013/09,4,7
accd,Lodger,10067086941,2013/09,4,14.25
accd,Low,10067518141,2013/09,6,8.6667
accd,man who sold the world,10066951590,2013/09,3,5
accd,next day,10078327284,2013/09,25,11.6
accd,Pinups,10066735282,2013/09,4,6.25
accd,reality tour,10070386221,2013/09,1,9
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138723,2013/09,8,8
accd,Scary monsters,10067294966,2013/09,7,10.5714
accd,Space oddity,10039936280,2013/09,6,12.3333
accd,Station to station,10066867341,2013/09,10,8.9
accd,Tonight,10058574244,2013/09,3,3.3333
accd,VH1 storytellers,10069177524,2013/09,1,2
accd,Young Americans,10066645739,2013/09,4,7.5
accd,Aladdin sane,10060961777,2013/10,8,9.875
accd,Best of Bowie,10064541724,2013/10,11,10.3636
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842675,2013/10,4,6.75
accd,ChangesBowie,10064494627,2013/10,1,17
accd,David live,10068993335,2013/10,2,11
accd,Diamond dogs,10078193553,2013/10,7,11.1429
accd,Earthling,10067893270,2013/10,3,10
accd,Heroes,10060653226,2013/10,10,7.5
accd,Hunky dory,10066869701,2013/10,8,9
accd,Lets dance,10068122828,2013/10,8,6.875
accd,Live Santa Monica 72,10063849375,2013/10,5,29.8
accd,Lodger,10067086966,2013/10,5,19.8
accd,Low,10067518141,2013/10,5,11.2
accd,man who sold the world,10066951590,2013/10,2,20.5
accd,next day,10077610367,2013/10,27,19.9259
accd,Outside,10068313302,2013/10,5,19.6
accd,Pinups,10066735282,2013/10,4,12.25
accd,reality tour,10070386221,2013/10,3,10.6667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10063320138,2013/10,6,14
accd,Scary monsters,10067294941,2013/10,4,15
accd,Space oddity,10078284923,2013/10,7,10.1429
accd,Stage,10061748462,2013/10,3,15.6667
accd,Station to station,10066867333,2013/10,5,7.6
accd,Tonight,10058574244,2013/10,1,19
accd,VH1 storytellers,10069177524,2013/10,2,6
accd,Young Americans,10066645762,2013/10,3,14.3333
accd,Aladdin sane,10060961777,2013/11,4,6.5
accd,Best of Bowie,10064541724,2013/11,9,13.2222
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842683,2013/11,3,16
accd,ChangesBowie,10064494627,2013/11,2,5
accd,David live,10068993335,2013/11,1,22
accd,Diamond dogs,10061302880,2013/11,7,12.8571
accd,Earthling,10067893288,2013/11,3,8.3333
accd,Heroes,10079159942,2013/11,4,20.75
accd,Hunky dory,10056557548,2013/11,5,6.8
accd,Lets dance,10068122828,2013/11,9,10.4444
accd,Live Santa Monica 72,10063849250,2013/11,3,18
accd,Lodger,10067086958,2013/11,5,9.8
accd,Low,10067518141,2013/11,5,9.2
accd,man who sold the world,10066951608,2013/11,2,10
accd,next day,10080439291,2013/11,24,13.2083
accd,Outside,10068313278,2013/11,4,5.25
accd,Pinups,10066735282,2013/11,5,9
accd,reality tour,10070386221,2013/11,4,7.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585572,2013/11,5,11.8
accd,Scary monsters,10067294933,2013/11,5,9.2
accd,Space oddity,10055308257,2013/11,6,10.8333
accd,Station to station,10066867358,2013/11,3,15
accd,Tonight,10058574244,2013/11,2,5
accd,VH1 storytellers,10069177524,2013/11,1,8
accd,Young Americans,10066645739,2013/11,4,8.5
accd,Aladdin sane,10060766150,2013/12,8,8.875
accd,Best of Bowie,10061981709,2013/12,7,17
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842675,2013/12,1,17
accd,ChangesBowie,10064494627,2013/12,1,5
accd,David live,10068993335,2013/12,1,23
accd,Diamond dogs,10078193579,2013/12,9,9.4444
accd,Earthling,10067893262,2013/12,2,5
accd,Heroes,10060653192,2013/12,3,7
accd,Hunky dory,10066869693,2013/12,6,10.3333
accd,Lets dance,10068122810,2013/12,6,7
accd,Live Santa Monica 72,10063849227,2013/12,5,12.6
accd,Lodger,10067086958,2013/12,5,8
accd,Low,10067518141,2013/12,7,9.4286
accd,man who sold the world,10066951590,2013/12,3,11
accd,next day,10078327425,2013/12,40,16.8
accd,Outside,10068313294,2013/12,5,7.4
accd,Pinups,10066735290,2013/12,3,13.3333
accd,reality tour,10070386205,2013/12,4,29
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138665,2013/12,6,10.6667
accd,Scary monsters,10067294966,2013/12,7,5.2857
accd,Space oddity,10039936306,2013/12,10,6.8
accd,Stage,10061748454,2013/12,1,12
accd,Station to station,10066867358,2013/12,4,7.5
accd,VH1 storytellers,10069177524,2013/12,2,5.5
accd,Young Americans,10066645739,2013/12,1,29
accd,Aladdin sane,10060766127,2014/01,2,6
accd,Best of Bowie,10064541732,2014/01,7,11.2857
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842667,2014/01,2,18.5
accd,ChangesBowie,10064494627,2014/01,2,7.5
accd,Diamond dogs,10078193587,2014/01,7,8.8571
accd,Earthling,10067893262,2014/01,3,13
accd,Heroes,10060653192,2014/01,7,6.7143
accd,Hunky dory,10066869719,2014/01,3,6.3333
accd,Lets dance,10068122844,2014/01,10,12.2
accd,Live Santa Monica 72,10063849227,2014/01,4,21
accd,Lodger,10067086958,2014/01,2,5
accd,Low,10067518117,2014/01,5,12.6
accd,man who sold the world,10066951590,2014/01,3,9.6667
accd,next day,10080439283,2014/01,41,12.6341
accd,Outside,10068313294,2014/01,5,12.2
accd,Pinups,10066735282,2014/01,5,6.4
accd,reality tour,10070386205,2014/01,1,17
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10063320138,2014/01,7,8
accd,Scary monsters,10067294966,2014/01,5,5.6
accd,Space oddity,10078284923,2014/01,10,5.7
accd,Stage,10061714126,2014/01,1,1
accd,Station to station,10066867333,2014/01,3,6.3333
accd,VH1 storytellers,10069177524,2014/01,2,1.5
accd,Young Americans,10066645739,2014/01,3,2.6667
accd,Aladdin sane,10060766150,2014/02,1,21
accd,Best of Bowie,10061981683,2014/02,6,12.1667
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842709,2014/02,2,12.5
accd,ChangesBowie,10064494627,2014/02,4,5.25
accd,Diamond dogs,10061302856,2014/02,5,15.2
accd,Earthling,10067893270,2014/02,1,20
accd,Heroes,10079159934,2014/02,10,9
accd,Hunky dory,10066869701,2014/02,6,10.6667
accd,Lets dance,10068122836,2014/02,7,12.8571
accd,Live Santa Monica 72,10063849383,2014/02,3,9.3333
accd,Lodger,10067086966,2014/02,4,17.25
accd,Low,10067518133,2014/02,5,6.6
accd,man who sold the world,10066951608,2014/02,3,9.6667
accd,next day,10078327292,2014/02,23,10.9565
accd,Outside,10068313286,2014/02,1,4
accd,Pinups,10066735241,2014/02,5,12.6
accd,reality tour,10070386205,2014/02,1,4
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585572,2014/02,9,13.6667
accd,Scary monsters,10067294941,2014/02,5,13.6
accd,Space oddity,10078284907,2014/02,8,11.875
accd,Stage,10061748454,2014/02,1,5
accd,Station to station,10066867341,2014/02,6,8.5
accd,Young Americans,10081354077,2014/02,7,15
accd,Aladdin sane,10060766150,2014/03,5,2.8
accd,Best of Bowie,10061981683,2014/03,6,13.6667
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842683,2014/03,2,12.5
accd,ChangesBowie,10064494627,2014/03,3,4.3333
accd,Diamond dogs,10078193553,2014/03,8,10.375
accd,Earthling,10067893270,2014/03,1,1
accd,Heroes,10060653192,2014/03,8,5.5
accd,Hunky dory,10066869701,2014/03,6,13.1667
accd,Lets dance,10068122836,2014/03,3,3.3333
accd,Live Santa Monica 72,10063849227,2014/03,3,20.6667
accd,Lodger,10067086941,2014/03,3,4
accd,Low,10067518141,2014/03,4,14.75
accd,man who sold the world,10066951590,2014/03,3,12.3333
accd,next day,10078327342,2014/03,15,9.5333
accd,Outside,10068313278,2014/03,2,3.5
accd,Pinups,10066735241,2014/03,2,5.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10063320153,2014/03,7,7.5714
accd,Scary monsters,10067294966,2014/03,6,6
accd,Space oddity,10055308257,2014/03,9,13.6667
accd,Stage,10061748462,2014/03,2,27
accd,Station to station,10038370655,2014/03,5,5.4
accd,Young Americans,10081354085,2014/03,11,8.3636
accd,Aladdin sane,10060766150,2014/04,6,7.5
accd,Best of Bowie,10064541724,2014/04,10,14.6
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842675,2014/04,4,14.25
accd,Diamond dogs,10078193595,2014/04,12,7.4167
accd,Earthling,10067893270,2014/04,1,4
accd,Heroes,10079159959,2014/04,9,8.8889
accd,Hunky dory,10066869719,2014/04,6,6.1667
accd,Lets dance,10068122810,2014/04,8,11
accd,Live Santa Monica 72,10063849227,2014/04,1,2
accd,Lodger,10067086941,2014/04,7,5.5714
accd,Low,10067518125,2014/04,8,5.5
accd,man who sold the world,10066951590,2014/04,4,8.25
accd,next day,10077610383,2014/04,16,13.6875
accd,Outside,10068313294,2014/04,3,2
accd,Pinups,10066735282,2014/04,3,10.6667
accd,reality tour,10070386221,2014/04,3,43.3333
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585564,2014/04,6,9
accd,Scary monsters,10067294941,2014/04,8,5.125
accd,Space oddity,10078284931,2014/04,12,6.5833
accd,Stage,10061714126,2014/04,1,18
accd,Station to station,10038370655,2014/04,7,3.8571
accd,Young Americans,10066645762,2014/04,12,6.6667
accd,Aladdin sane,10060766150,2014/05,2,8.5
accd,Best of Bowie,10064541724,2014/05,7,11.7143
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842675,2014/05,2,21.5
accd,Diamond dogs,10078193553,2014/05,7,12.5714
accd,Earthling,10067893270,2014/05,2,8.5
accd,Heroes,10079159942,2014/05,8,15.125
accd,Hunky dory,10066869693,2014/05,7,13.5714
accd,Lets dance,10068122828,2014/05,5,10.2
accd,Live Santa Monica 72,10063849334,2014/05,6,12
accd,Lodger,10067086966,2014/05,1,2
accd,Low,10067518125,2014/05,4,11.25
accd,man who sold the world,10066951590,2014/05,2,9.5
accd,next day,10077610342,2014/05,13,14.3846
accd,Outside,10068313278,2014/05,3,12.3333
accd,Pinups,10066735282,2014/05,2,29
accd,reality tour,10070386205,2014/05,1,23
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585572,2014/05,10,6.8
accd,Scary monsters,10067294933,2014/05,5,5.2
accd,Space oddity,10078284915,2014/05,9,15.1111
accd,Stage,10061748454,2014/05,1,0
accd,Station to station,10066867358,2014/05,5,10.2
accd,VH1 storytellers,10069177524,2014/05,2,4.5
accd,Young Americans,10081354069,2014/05,5,13.8
accd,Aladdin sane,10060766127,2014/06,1,13
accd,Best of Bowie,10064541732,2014/06,5,7.6
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842667,2014/06,4,21.5
accd,ChangesBowie,10064494627,2014/06,1,40
accd,Diamond dogs,10078193587,2014/06,8,6
accd,Earthling,10067893270,2014/06,3,5.6667
accd,Heroes,10079159934,2014/06,8,5.25
accd,Hunky dory,10066869701,2014/06,6,8
accd,Lets dance,10068122810,2014/06,7,4
accd,Live Santa Monica 72,10063849326,2014/06,3,13.3333
accd,Lodger,10067086958,2014/06,2,11
accd,Low,10067518141,2014/06,7,8.2857
accd,man who sold the world,10066951590,2014/06,8,8.625
accd,next day,10080439234,2014/06,7,11.1429
accd,Outside,10068313278,2014/06,4,14.5
accd,Pinups,10066735282,2014/06,2,8.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585564,2014/06,6,9
accd,Scary monsters,10067294966,2014/06,4,10.25
accd,Space oddity,10078284931,2014/06,8,6.125
accd,Station to station,10066867333,2014/06,3,8.6667
accd,VH1 storytellers,10069177524,2014/06,1,8
accd,Young Americans,10081354077,2014/06,11,5.5455
accd,Aladdin sane,10060766127,2014/07,2,12
accd,Best of Bowie,10064541732,2014/07,7,8
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842683,2014/07,1,4
accd,Diamond dogs,10078193561,2014/07,8,5.375
accd,Earthling,10067893270,2014/07,1,1
accd,Heroes,10079159942,2014/07,5,5.4
accd,Hunky dory,10066869719,2014/07,6,10.6667
accd,Lets dance,10068122828,2014/07,10,5.2
accd,Live Santa Monica 72,10063849334,2014/07,1,2
accd,Lodger,10067086958,2014/07,6,5.3333
accd,Low,10067518133,2014/07,4,4.5
accd,man who sold the world,10066951608,2014/07,9,16.7778
accd,next day,10077610284,2014/07,12,14.4167
accd,Outside,10068313286,2014/07,2,16.5
accd,Pinups,10066735282,2014/07,3,2
accd,reality tour,10070386221,2014/07,3,5.6667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10063320138,2014/07,8,5
accd,Scary monsters,10067294966,2014/07,5,6.4
accd,Space oddity,10055308257,2014/07,12,11.8333
accd,Stage,10061714126,2014/07,2,9
accd,Station to station,10038370655,2014/07,5,12.2
accd,Young Americans,10081354051,2014/07,11,10.7273
accd,Aladdin sane,10082641159,2014/08,16,5.75
accd,Best of Bowie,10061981683,2014/08,9,17.2222
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842667,2014/08,3,9.6667
accd,ChangesBowie,10064494627,2014/08,1,12
accd,Diamond dogs,10078193553,2014/08,9,12.7778
accd,Earthling,10067893270,2014/08,4,3.25
accd,Heroes,10060653226,2014/08,7,27.1429
accd,Hunky dory,10066869719,2014/08,3,4.3333
accd,Lets dance,10068122844,2014/08,8,5
accd,Live Santa Monica 72,10063849342,2014/08,3,8
accd,Lodger,10067086941,2014/08,6,3.6667
accd,Low,10067518133,2014/08,6,6
accd,man who sold the world,10082803130,2014/08,9,11.2222
accd,next day,10077610201,2014/08,8,13.875
accd,Outside,10068313302,2014/08,2,3.5
accd,Pinups,10066735282,2014/08,3,4
accd,reality tour,10070386221,2014/08,3,14
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585572,2014/08,5,10
accd,Scary monsters,10067294933,2014/08,6,7
accd,Space oddity,10055308257,2014/08,6,6.5
accd,Stage,10061748454,2014/08,2,3.5
accd,Station to station,10066867341,2014/08,8,6.875
accd,VH1 storytellers,10069177524,2014/08,1,12
accd,Young Americans,10081354051,2014/08,13,7.6923
accd,Aladdin sane,10082641159,2014/09,8,14.375
accd,Best of Bowie,10064541724,2014/09,4,9.75
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842675,2014/09,3,3
accd,ChangesBowie,10064494627,2014/09,3,1.6667
accd,Diamond dogs,10078193553,2014/09,2,16
accd,Earthling,10067893270,2014/09,1,11
accd,Heroes,10079159959,2014/09,6,7.5
accd,Hunky dory,10066869701,2014/09,3,2.3333
accd,Lets dance,10068122836,2014/09,3,10.3333
accd,Live Santa Monica 72,10063849334,2014/09,2,24
accd,Lodger,10067086941,2014/09,5,14.8
accd,Low,10067518117,2014/09,3,7.3333
accd,man who sold the world,10066951608,2014/09,6,5.5
accd,next day,10077610284,2014/09,12,7.6667
accd,Outside,10068313302,2014/09,2,7.5
accd,Pinups,10066735282,2014/09,2,9.5
accd,reality tour,10070386205,2014/09,4,8.75
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10063320153,2014/09,3,3.6667
accd,Scary monsters,10067294966,2014/09,3,18.3333
accd,Space oddity,10078284923,2014/09,5,11.2
accd,Stage,10061714126,2014/09,1,2
accd,Station to station,10038370655,2014/09,2,7.5
accd,VH1 storytellers,10069177524,2014/09,2,3
accd,Young Americans,10081354085,2014/09,11,8.9091
accd,Aladdin sane,10060766127,2014/10,11,9.6364
accd,Best of Bowie,10061981683,2014/10,8,14
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842683,2014/10,2,3
accd,Bowie the biography,10083049220,2014/10,6,6.5
accd,ChangesBowie,10064494627,2014/10,1,2
accd,Diamond dogs,10078193561,2014/10,4,9.25
accd,Earthling,10067893270,2014/10,1,1
accd,Heroes,10079159959,2014/10,5,10
accd,Hunky dory,10066869701,2014/10,3,17
accd,Lets dance,10068122828,2014/10,6,8.6667
accd,Live Santa Monica 72,10063849342,2014/10,3,10
accd,Lodger,10067086958,2014/10,5,8.2
accd,Low,10067518125,2014/10,7,11.7143
accd,man who sold the world,10082803130,2014/10,6,13.6667
accd,next day,10077610367,2014/10,12,7.6667
accd,Outside,10068313294,2014/10,5,3.6
accd,Pinups,10066735290,2014/10,3,5.6667
accd,reality tour,10070386205,2014/10,4,11.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10063320153,2014/10,8,8
accd,Scary monsters,10067294941,2014/10,6,7.1667
accd,Space oddity,10078284931,2014/10,5,12.2
accd,Station to station,10066867333,2014/10,3,15.3333
accd,VH1 storytellers,10069177524,2014/10,2,13.5
accd,Young Americans,10081354093,2014/10,11,9.2727
accd,Aladdin sane,10082641126,2014/11,6,13.8333
accd,Best of Bowie,10064541724,2014/11,7,12.8571
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10073842683,2014/11,3,8
accd,Diamond dogs,10061302856,2014/11,4,4.25
accd,Earthling,10067893270,2014/11,2,11.5
accd,Heroes,10060653192,2014/11,6,8.6667
accd,Hunky dory,10066869701,2014/11,1,3
accd,Lets dance,10068122810,2014/11,6,4
accd,Live Santa Monica 72,10063849334,2014/11,5,12
accd,Lodger,10067086966,2014/11,2,2.5
accd,Low,10067518141,2014/11,4,11.25
accd,man who sold the world,10066951608,2014/11,5,10.4
accd,next day,10078327243,2014/11,6,11.1667
accd,Outside,10068313294,2014/11,2,3
accd,Pinups,10066735290,2014/11,1,5
accd,reality tour,10070386189,2014/11,2,3
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10063320153,2014/11,5,5.6
accd,Scary monsters,10067294966,2014/11,3,10
accd,Space oddity,10039936280,2014/11,6,8.1667
accd,Stage,10061748454,2014/11,1,2
accd,Station to station,10066867333,2014/11,3,1.6667
accd,VH1 storytellers,10069177524,2014/11,1,5
accd,Young Americans,10081354051,2014/11,6,7
accd,Aladdin sane,10082641159,2014/12,8,10.875
accd,Best of Bowie,10064541740,2014/12,4,15
accd,ChangesBowie,10064494627,2014/12,2,2.5
accd,Diamond dogs,10078193553,2014/12,4,8.25
accd,Earthling,10067893270,2014/12,1,6
accd,Heroes,10079159959,2014/12,5,6.8
accd,Hunky dory,10083170208,2014/12,9,11.2222
accd,Lets dance,10068122844,2014/12,3,7.6667
accd,Live Santa Monica 72,10063849326,2014/12,5,13.6
accd,Lodger,10067086958,2014/12,3,15
accd,Low,10067518141,2014/12,5,7.2
accd,man who sold the world,10066951590,2014/12,6,4.1667
accd,next day,10077610326,2014/12,4,8.75
accd,Nothing has changed,10084077162,2014/12,29,11.8966
accd,Outside,10068313294,2014/12,2,27.5
accd,Pinups,10066735282,2014/12,3,6.3333
accd,reality tour,10070386221,2014/12,1,3
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585572,2014/12,2,20
accd,Scary monsters,10067294941,2014/12,3,13
accd,Space oddity,10039936280,2014/12,5,5.8
accd,Stage,10061748454,2014/12,1,6
accd,Station to station,10038370655,2014/12,3,7
accd,Young Americans,10066645762,2014/12,5,6.4
accd,Aladdin sane,10082641142,2015/01,2,7
accd,Best of Bowie,10061981709,2015/01,5,4.2
accd,ChangesBowie,10064494627,2015/01,2,4.5
accd,Diamond dogs,10078193587,2015/01,5,7
accd,Heathen,10084445393,2015/01,3,3
accd,Heroes,10079159959,2015/01,4,5.75
accd,Hunky dory,10083170208,2015/01,4,6.75
accd,Lets dance,10068122828,2015/01,3,4.6667
accd,Live Santa Monica 72,10063849326,2015/01,1,1
accd,Lodger,10067086958,2015/01,2,5
accd,Low,10067518125,2015/01,1,4
accd,man who sold the world,10082803130,2015/01,5,3.8
accd,next day,10077610268,2015/01,4,2.5
accd,Nothing has changed,10084077204,2015/01,11,5.6364
accd,Outside,10068313294,2015/01,1,14
accd,Pinups,10066735282,2015/01,1,0
accd,Reality,10084445625,2015/01,1,1
accd,reality tour,10070386221,2015/01,1,8
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585564,2015/01,2,4
accd,Scary monsters,10067294941,2015/01,1,7
accd,Space oddity,10039936280,2015/01,4,4.75
accd,Stage,10061714126,2015/01,1,8
accd,Station to station,10066867358,2015/01,1,11
accd,Young Americans,10066645762,2015/01,6,6.6667
accd,Aladdin sane,10060961785,2070/01,4,13941
accd,Best of Bowie,10061981709,2070/01,3,14195.3333
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10055553340,2070/01,12,14693.5833
accd,David live,10068993350,2070/01,3,14503.6667
accd,Diamond dogs,10061302872,2070/01,2,14046
accd,Earthling,10067893270,2070/01,5,14609.4
accd,Heroes,10055426398,2070/01,4,13870.5
accd,Hunky dory,10056557514,2070/01,2,13595
accd,Lets dance,10058570820,2070/01,6,14250.3333
accd,Live Santa Monica 72,10063849276,2070/01,11,14191.2727
accd,Low,10067518125,2070/01,11,14822.0909
accd,Outside,10055551096,2070/01,6,14715.5
accd,Pinups,10066735290,2070/01,3,14337.3333
accd,reality tour,10070386171,2070/01,10,14668.8
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585580,2070/01,3,14230
accd,Sound vision,10063236318,2070/01,3,14437
accd,Space oddity,10055308240,2070/01,3,13170.3333
accd,Stage,10061714100,2070/01,8,14072.875
accd,Tonight,10058574251,2070/01,6,13788.8333
accd,VH1 storytellers,10069177474,2070/01,8,14563.5
accd,Young Americans,10055276231,2070/01,11,14102.5455
